customerID,Churn,Snapshot_Date
5365-LLFYV,No,2024-04-01
5956-YHHRX,No,2024-04-01
6008-NAIXK,No,2024-04-01
2956-GGUCQ,Yes,2024-04-01
5760-FXFVO,No,2024-04-01
0961-ZWLVI,No,2024-04-01
5181-OABFK,No,2024-04-01
4007-NHVHI,No,2024-04-01
7816-VGHTO,No,2024-04-01
5871-DGTXZ,No,2024-04-01
7550-WIQVA,No,2024-04-01
7544-ZVIKX,No,2024-04-01
0016-QLJIS,No,2024-04-01
7508-DQAKK,No,2024-04-01
5176-OLSKT,No,2024-04-01
9356-AXGMP,No,2024-04-01
3556-BVQGL,No,2024-04-01
0362-ZBZWJ,Yes,2024-04-01
8979-CAMGB,No,2024-04-01
7581-EBBOU,No,2024-04-01
5073-RZGBK,No,2024-04-01
2192-CKRLV,No,2024-04-01
3154-HMWUU,No,2024-04-01
6119-SPUDB,No,2024-04-01
6522-OIQSX,No,2024-04-01
7813-ZGGAW,No,2024-04-01
8748-HFWBO,No,2024-04-01
1052-QJIBV,No,2024-04-01
1319-YLZJG,No,2024-04-01
4106-HADHQ,Yes,2024-04-01
0723-FDLAY,No,2024-04-01
3050-RLLXC,No,2024-04-01
9298-WGMRW,No,2024-04-01
2369-UAPKZ,Yes,2024-04-01
3088-LHEFH,No,2024-04-01
2778-OCLGR,Yes,2024-04-01
6583-KQJLK,No,2024-04-01
8544-JNBOX,No,2024-04-01
6681-ZSEXG,No,2024-04-01
6139-ZZRBQ,No,2024-04-01
6116-RFVHN,No,2024-04-01
0637-KVDLV,Yes,2024-04-01
8884-FEEWR,No,2024-04-01
3125-RAHBV,No,2024-04-01
6633-MPWBS,Yes,2024-04-01
0373-AIVNJ,No,2024-04-01
8785-EPNCG,Yes,2024-04-01
1682-VCOIO,No,2024-04-01
5729-KLZAR,Yes,2024-04-01
2072-ZVJJX,No,2024-04-01
8849-AYPTR,No,2024-04-01
9518-IMLHK,No,2024-04-01
3646-ITDGM,No,2024-04-01
3569-VLDHH,No,2024-04-01
8224-KDLKN,No,2024-04-01
7594-LZNWR,No,2024-04-01
4001-TSBTV,No,2024-04-01
2962-XPMCQ,Yes,2024-04-01
8727-XDPUD,No,2024-04-01
1043-UXOVO,No,2024-04-01
3996-ZNWYK,No,2024-04-01
2878-DHMIN,No,2024-04-01
7762-ONLJY,No,2024-04-01
1678-FYZOW,Yes,2024-04-01
5795-BKOYE,No,2024-04-01
8627-EHGIP,Yes,2024-04-01
7402-PWYJJ,No,2024-04-01
5480-TBGPH,Yes,2024-04-01
0018-NYROU,No,2024-04-01
7501-VTYLJ,No,2024-04-01
7608-RGIRO,No,2024-04-01
0480-BIXDE,No,2024-04-01
5895-QSXOD,No,2024-04-01
9814-AOUDH,No,2024-04-01
6175-IRFIT,No,2024-04-01
8760-ZRHKE,No,2024-04-01
8854-CCVSQ,Yes,2024-04-01
6749-UTDVX,No,2024-04-01
5542-DHSXL,No,2024-04-01
9102-OXKFY,No,2024-04-01
5216-WASFJ,No,2024-04-01
7808-DVWEP,No,2024-04-01
7067-KSAZT,Yes,2024-04-01
2284-VFLKH,No,2024-04-01
0366-NQSHS,No,2024-04-01
6532-YLWSI,Yes,2024-04-01
3807-BPOMJ,No,2024-04-01
3892-NXAZG,No,2024-04-01
4948-WBBKL,No,2024-04-01
4182-BGSIQ,No,2024-04-01
0988-AADSA,No,2024-04-01
9972-NKTFD,No,2024-04-01
3717-LNXKW,No,2024-04-01
5734-EJKXG,No,2024-04-01
2207-RYYRL,No,2024-04-01
6729-FZWSY,No,2024-04-01
9695-IDRZR,No,2024-04-01
8144-DGHXP,No,2024-04-01
1112-CUNAO,Yes,2024-04-01
5175-AOBHI,Yes,2024-04-01
5174-RNGBH,Yes,2024-04-01
8631-WUXGY,No,2024-04-01
7270-BDIOA,Yes,2024-04-01
9565-JSNFM,Yes,2024-04-01
5906-DVAPM,No,2024-04-01
8348-JLBUG,No,2024-04-01
0607-DAAHE,Yes,2024-04-01
5641-DMBFJ,No,2024-04-01
9200-NLNPD,No,2024-04-01
2664-XJZNO,No,2024-04-01
3339-EAQNV,No,2024-04-01
0921-OHLVP,No,2024-04-01
3389-YGYAI,Yes,2024-04-01
9560-ARGQJ,Yes,2024-04-01
8350-NYMVI,No,2024-04-01
1600-DILPE,No,2024-04-01
0536-ESJEP,No,2024-04-01
4654-GGUII,No,2024-04-01
6478-HRRCZ,No,2024-04-01
8510-BBWMU,No,2024-04-01
6857-TKDJV,No,2024-04-01
2360-RDGRO,No,2024-04-01
0584-BJQGZ,No,2024-04-01
1360-XFJMR,No,2024-04-01
3070-DVEYC,Yes,2024-04-01
5730-RIITO,No,2024-04-01
9058-MJLZC,No,2024-04-01
5707-ORNDZ,Yes,2024-04-01
0902-XKXPN,No,2024-04-01
5177-RVZNU,No,2024-04-01
0056-EPFBG,No,2024-04-01
8993-IZEUX,No,2024-04-01
8696-JKZNU,Yes,2024-04-01
5380-AFSSK,Yes,2024-04-01
8190-ZTQFB,No,2024-04-01
0931-MHTEM,No,2024-04-01
2055-PDADH,Yes,2024-04-01
7515-LODFU,No,2024-04-01
0440-UEDAI,No,2024-04-01
1337-BOZWO,No,2024-04-01
0868-VJRDR,No,2024-04-01
8714-EUHJO,Yes,2024-04-01
6344-SFJVH,No,2024-04-01
3950-VPYJB,No,2024-04-01
8041-TMEID,No,2024-04-01
7321-ZNSLA,No,2024-04-01
6941-KXRRV,No,2024-04-01
3721-CNEYS,Yes,2024-04-01
8727-JQFHV,No,2024-04-01
9475-NNDGC,No,2024-04-01
1355-KUSBG,No,2024-04-01
3688-FTHLT,No,2024-04-01
0899-LIIBW,No,2024-04-01
2568-OIADY,Yes,2024-04-01
1384-RCUXW,No,2024-04-01
5825-XJOCM,No,2024-04-01
6848-YLDFR,No,2024-04-01
8125-QPFJD,No,2024-04-01
2320-YKQBO,No,2024-04-01
1193-RTSLK,Yes,2024-04-01
2302-ANTDP,Yes,2024-04-01
5923-GXUOC,Yes,2024-04-01
4973-RLZVI,No,2024-04-01
7869-ZYDST,No,2024-04-01
4501-UYKBC,No,2024-04-01
1215-EXRMO,No,2024-04-01
2305-MRGLV,No,2024-04-01
8404-VIOMB,No,2024-04-01
5233-GEEAX,Yes,2024-04-01
2359-KLTEK,No,2024-04-01
5304-EFJLP,No,2024-04-01
2673-ZALNP,No,2024-04-01
9184-GALIL,No,2024-04-01
4393-RYCRE,No,2024-04-01
9746-MDMBK,No,2024-04-01
3162-ZJZFU,No,2024-04-01
8404-GFGCZ,No,2024-04-01
8875-AKBYH,No,2024-04-01
4432-ADRLB,Yes,2024-04-01
0533-UCAAU,No,2024-04-01
1394-SUIUH,No,2024-04-01
3521-MNKLV,No,2024-04-01
2533-TIBIX,No,2024-04-01
8993-PHFWD,Yes,2024-04-01
1565-RHDJD,Yes,2024-04-01
7137-RYLPP,Yes,2024-04-01
5092-STPKP,No,2024-04-01
7330-WZLNC,Yes,2024-04-01
0114-PEGZZ,No,2024-04-01
3359-DSRKA,No,2024-04-01
8639-NHQEI,No,2024-04-01
7161-DFHUF,No,2024-04-01
3957-LXOLK,Yes,2024-04-01
3720-DBRWL,No,2024-04-01
6635-MYYYZ,Yes,2024-04-01
8565-WUXZU,No,2024-04-01
5281-BUZGT,Yes,2024-04-01
4994-OBRSZ,No,2024-04-01
0562-FGDCR,No,2024-04-01
2436-QBZFP,No,2024-04-01
3420-YJLQT,No,2024-04-01
6040-CGACY,No,2024-04-01
6582-PLFUU,No,2024-04-01
8242-PDSGJ,No,2024-04-01
0264-CNITK,No,2024-04-01
0089-IIQKO,No,2024-04-01
7839-NUIAA,No,2024-04-01
6075-QMNRR,No,2024-04-01
5966-EMAZU,No,2024-04-01
0440-EKDCF,No,2024-04-01
4774-HHGGS,No,2024-04-01
2718-GAXQD,Yes,2024-04-01
2055-BFOCC,No,2024-04-01
4298-OYIFC,No,2024-04-01
5566-SOEZD,No,2024-04-01
9842-EFSYY,No,2024-04-01
2272-WUSPA,No,2024-04-01
4584-LBNMK,No,2024-04-01
3898-GUYTS,No,2024-04-01
0930-EHUZA,No,2024-04-01
6413-XKKPU,Yes,2024-04-01
3703-KBKZP,No,2024-04-01
1449-XQEMT,Yes,2024-04-01
2626-URJFX,Yes,2024-04-01
4973-MGTON,No,2024-04-01
3682-YEUWS,No,2024-04-01
1223-UNPKS,No,2024-04-01
2612-RRIDN,Yes,2024-04-01
4735-ASGMA,Yes,2024-04-01
3446-QDSZF,No,2024-04-01
3669-LVWZB,Yes,2024-04-01
6892-EZDTG,Yes,2024-04-01
5117-IFGPS,No,2024-04-01
7379-FNIUJ,No,2024-04-01
1627-AFWVJ,No,2024-04-01
3217-FZDMN,Yes,2024-04-01
4486-EFAEB,No,2024-04-01
0060-FUALY,No,2024-04-01
7480-QNVZJ,Yes,2024-04-01
6954-OOYZZ,No,2024-04-01
7088-FBAWU,No,2024-04-01
8313-AFGBW,No,2024-04-01
3943-KDREE,Yes,2024-04-01
9239-ZBZZV,Yes,2024-04-01
3097-IDVPU,No,2024-04-01
4398-HSCJH,Yes,2024-04-01
2197-OMWGI,No,2024-04-01
2303-PJYHN,No,2024-04-01
9795-VOWON,No,2024-04-01
1237-WIYYZ,No,2024-04-01
1987-AUELQ,No,2024-04-01
7852-LECYP,No,2024-04-01
4430-UZIPO,Yes,2024-04-01
4822-LPTYJ,No,2024-04-01
8165-CBKXO,No,2024-04-01
6527-PZFPV,No,2024-04-01
9593-CVZKR,No,2024-04-01
8595-SIZNC,No,2024-04-01
8008-HAWED,Yes,2024-04-01
7124-UGSUR,Yes,2024-04-01
1862-SKORY,Yes,2024-04-01
5236-XMZJY,No,2024-04-01
4827-DPADN,No,2024-04-01
2694-CIUMO,No,2024-04-01
5846-ABOBJ,No,2024-04-01
1439-LCGVL,No,2024-04-01
0909-SDHNU,No,2024-04-01
4647-XXZAM,No,2024-04-01
1502-XFCVR,Yes,2024-04-01
7740-KKCXF,No,2024-04-01
5360-XGYAZ,No,2024-04-01
9692-TUSXH,Yes,2024-04-01
7912-SYRQT,Yes,2024-04-01
3557-HTYWR,No,2024-04-01
4816-JBHOV,Yes,2024-04-01
8920-NAVAY,No,2024-04-01
1699-TLDLZ,No,2024-04-01
5600-PDUJF,No,2024-04-01
8292-TYSPY,Yes,2024-04-01
0567-XRHCU,No,2024-04-01
1867-BDVFH,Yes,2024-04-01
2067-QYTCF,No,2024-04-01
2359-QWQUL,Yes,2024-04-01
9103-TCIHJ,Yes,2024-04-01
7407-SUJIZ,No,2024-04-01
9150-KPBJQ,No,2024-04-01
0052-DCKON,No,2024-04-01
3654-ARMGP,No,2024-04-01
9699-UBQFS,No,2024-04-01
9367-TCUYN,No,2024-04-01
1261-FWTTE,No,2024-04-01
3528-HFRIQ,No,2024-04-01
0708-SJDIS,No,2024-04-01
4140-WJAWW,Yes,2024-04-01
2073-QBVBI,No,2024-04-01
6928-ONTRW,No,2024-04-01
3320-VEOYC,No,2024-04-01
5231-FIQPA,No,2024-04-01
6617-WLBQC,No,2024-04-01
2599-CIPQE,No,2024-04-01
8774-GSBUN,No,2024-04-01
7326-RIGQZ,No,2024-04-01
1401-FTHFQ,No,2024-04-01
3247-ZVOUO,Yes,2024-04-01
0254-FNMCI,No,2024-04-01
1848-LBZHY,No,2024-04-01
6101-IMRMM,Yes,2024-04-01
8118-TJAFG,No,2024-04-01
5429-LWCMV,No,2024-04-01
9758-MFWGD,No,2024-04-01
3955-JBZZM,No,2024-04-01
1268-ASBGA,Yes,2024-04-01
8943-URTMR,Yes,2024-04-01
4815-TUMEQ,No,2024-04-01
4713-LZDRV,Yes,2024-04-01
9909-IDLEK,No,2024-04-01
4092-OFQZS,No,2024-04-01
1561-BWHIN,No,2024-04-01
4325-NFSKC,Yes,2024-04-01
9927-DSWDF,No,2024-04-01
9500-LTVBP,No,2024-04-01
8149-AIQCG,No,2024-04-01
1360-JYXKQ,No,2024-04-01
7762-URZQH,Yes,2024-04-01
0899-WZRSD,No,2024-04-01
3255-GRXMG,No,2024-04-01
4828-FAZPK,No,2024-04-01
6094-ZIVKX,No,2024-04-01
6925-BAYGL,No,2024-04-01
3262-EIDHV,No,2024-04-01
7354-OIJLX,No,2024-04-01
1376-HHBDV,No,2024-04-01
6907-NZZIJ,Yes,2024-04-01
6133-OZILE,No,2024-04-01
4135-FRWKJ,No,2024-04-01
2911-UREFD,Yes,2024-04-01
3744-ZRRDZ,Yes,2024-04-01
5673-TIYIB,Yes,2024-04-01
6551-ZCOTS,No,2024-04-01
7191-ADRGF,No,2024-04-01
5018-LXQQG,No,2024-04-01
6892-BOGQE,No,2024-04-01
1602-IJQQE,Yes,2024-04-01
4628-WQCQQ,Yes,2024-04-01
5995-SNNEW,No,2024-04-01
8050-WYBND,No,2024-04-01
2821-WARNZ,No,2024-04-01
4879-GZLFH,No,2024-04-01
1644-IRKSF,Yes,2024-04-01
8314-HTWVE,No,2024-04-01
9402-ROUMJ,No,2024-04-01
2507-QZPQS,No,2024-04-01
7159-NOKYQ,No,2024-04-01
5707-ZMDJP,No,2024-04-01
8779-YIQQA,No,2024-04-01
7136-IHZJA,No,2024-04-01
8966-OIQHG,No,2024-04-01
7074-STDCN,No,2024-04-01
3705-PSNGL,Yes,2024-04-01
8739-QOTTN,No,2024-04-01
1399-OUPJN,No,2024-04-01
0277-BKSQP,No,2024-04-01
6502-HCJTI,Yes,2024-04-01
2606-RMDHZ,Yes,2024-04-01
5774-XZTQC,No,2024-04-01
2676-SSLTO,No,2024-04-01
6266-QHOJZ,No,2024-04-01
7269-JISCY,No,2024-04-01
0363-SVHYR,No,2024-04-01
8547-NSBBO,No,2024-04-01
8258-GSTJK,Yes,2024-04-01
6861-OKBCE,Yes,2024-04-01
6591-QGOYB,No,2024-04-01
9070-BCKQP,No,2024-04-01
6421-SZVEM,No,2024-04-01
1328-EUZHC,No,2024-04-01
2995-UPRYS,Yes,2024-04-01
8878-RYUKI,No,2024-04-01
9633-DENPU,No,2024-04-01
7811-JIVPF,No,2024-04-01
7113-HIPFI,No,2024-04-01
8541-QVFKM,No,2024-04-01
6686-YPGHK,Yes,2024-04-01
1383-EZRWL,Yes,2024-04-01
9258-CNWAC,No,2024-04-01
5371-VYLSX,No,2024-04-01
6374-AFWOX,No,2024-04-01
5317-FLPJF,No,2024-04-01
7621-VPNET,No,2024-04-01
6034-YMTOB,No,2024-04-01
8563-IIOXK,Yes,2024-04-01
4903-CNOZC,No,2024-04-01
4353-HYOJD,No,2024-04-01
8020-BWHYL,Yes,2024-04-01
7267-FRMJW,No,2024-04-01
2982-VPSGI,Yes,2024-04-01
4188-FRABG,No,2024-04-01
8199-ZLLSA,Yes,2024-04-01
4128-ETESU,No,2024-04-01
0620-DLSLK,No,2024-04-01
4625-EWPTF,Yes,2024-04-01
5980-NOPLP,Yes,2024-04-01
3850-OKINF,No,2024-04-01
6892-XPFPU,Yes,2024-04-01
8010-EZLOU,Yes,2024-04-01
3295-YVUSR,No,2024-04-01
8016-NCFVO,No,2024-04-01
4119-ZYPZY,No,2024-04-01
5549-ZGHFB,No,2024-04-01
0303-WMMRN,No,2024-04-01
6408-OTUBZ,No,2024-04-01
5204-HMGYF,No,2024-04-01
1078-TDCRN,No,2024-04-01
3727-OVPRY,No,2024-04-01
3797-FKOGQ,No,2024-04-01
7622-NXQZR,No,2024-04-01
6196-HBOBZ,No,2024-04-01
3970-XGJDU,No,2024-04-01
7017-VFULY,No,2024-04-01
5562-YJQGT,No,2024-04-01
8807-OPMBM,No,2024-04-01
5439-WIKXB,No,2024-04-01
9874-QLCLH,Yes,2024-04-01
8294-UIMBA,No,2024-04-01
8109-YUOHE,No,2024-04-01
5840-NVDCG,No,2024-04-01
8092-NLTGF,No,2024-04-01
5928-QLDHB,No,2024-04-01
0696-UKTOX,No,2024-04-01
4801-KFYKL,No,2024-04-01
3472-OAOOR,No,2024-04-01
6135-OZQVA,No,2024-04-01
2252-JHJGE,No,2024-04-01
4188-PCPIG,No,2024-04-01
6000-APYLU,Yes,2024-04-01
7105-BENQF,No,2024-04-01
3566-VVORZ,No,2024-04-01
9507-HSMMZ,No,2024-04-01
2480-SQIOB,No,2024-04-01
0947-IDHRQ,Yes,2024-04-01
7813-TKCVO,No,2024-04-01
0128-MKWSG,No,2024-04-01
3672-YITQD,Yes,2024-04-01
4350-ZTLPI,No,2024-04-01
9048-JVYVF,Yes,2024-04-01
0361-HJRDX,No,2024-04-01
5727-MYATE,No,2024-04-01
3823-KYNQY,No,2024-04-01
8988-ECPJR,Yes,2024-04-01
7570-WELNY,No,2024-04-01
3021-VLNRJ,No,2024-04-01
2080-CAZNM,No,2024-04-01
1028-FFNJK,No,2024-04-01
3001-UNBTL,No,2024-04-01
5982-PSMKW,No,2024-04-01
3507-GASNP,No,2024-04-01
7096-ZNBZI,No,2024-04-01
1902-XBTFB,Yes,2024-04-01
1676-MQAOA,No,2024-04-01
0786-IVLAW,No,2024-04-01
7566-DSRLQ,No,2024-04-01
0643-OKLRP,Yes,2024-04-01
7245-JMTTQ,No,2024-04-01
6050-IJRHS,No,2024-04-01
6202-JVYEU,No,2024-04-01
8591-TKMZH,No,2024-04-01
0734-OXWBT,No,2024-04-01
4282-ACRXS,No,2024-04-01
0365-TRTPY,No,2024-04-01
7349-ALMUX,No,2024-04-01
9381-NDKME,Yes,2024-04-01
6502-KUGLL,No,2024-04-01
1841-YSJGV,No,2024-04-01
2794-XIMMO,Yes,2024-04-01
8382-SHQEH,Yes,2024-04-01
3511-BFTJW,No,2024-04-01
7668-XCFYV,No,2024-04-01
2983-ZANRP,Yes,2024-04-01
7845-URHJN,Yes,2024-04-01
3034-ZBEQN,Yes,2024-04-01
5018-HEKFO,No,2024-04-01
2282-YGNOR,No,2024-04-01
5336-UFNZP,No,2024-04-01
6854-EXGSF,No,2024-04-01
1241-EZFMJ,No,2024-04-01
9233-PSYHO,No,2024-04-01
5376-PCKNB,No,2024-04-01
8044-BGWPI,No,2024-04-01
4060-LDNLU,No,2024-04-01
3589-PPVKW,No,2024-04-01
8327-LZKAS,Yes,2024-04-01
5887-IKKYO,No,2024-04-01
1075-BGWOH,Yes,2024-04-01
1755-RMCXH,No,2024-04-01
0302-JOIVN,Yes,2024-04-01
3858-XHYJO,No,2024-04-01
4299-SIMNS,No,2024-04-01
7025-IWFHT,No,2024-04-01
6261-LHRTG,No,2024-04-01
7841-FCRQD,No,2024-04-01
2056-EVGZL,No,2024-04-01
8777-MBMTS,No,2024-04-01
7753-USQYQ,No,2024-04-01
5366-IJEQJ,Yes,2024-04-01
7661-CPURM,No,2024-04-01
6233-HXJMX,No,2024-04-01
5902-WBLSE,No,2024-04-01
1981-INRFU,Yes,2024-04-01
4971-PUYQO,Yes,2024-04-01
3239-TPHPZ,No,2024-04-01
5115-GZDEL,No,2024-04-01
3338-CVVEH,No,2024-04-01
8485-GJCDN,Yes,2024-04-01
2615-YVMYX,No,2024-04-01
2851-STERV,No,2024-04-01
4393-GEADV,No,2024-04-01
8486-AYEQH,No,2024-04-01
1527-SXDPN,Yes,2024-04-01
6029-WTIPC,Yes,2024-04-01
8634-CILSZ,Yes,2024-04-01
5419-JKZNQ,No,2024-04-01
2495-KZNFB,No,2024-04-01
1409-PHXTF,No,2024-04-01
4560-WQAQW,No,2024-04-01
9591-YVTEB,No,2024-04-01
9309-BZGNT,No,2024-04-01
4274-DRSQT,No,2024-04-01
2027-DNKIV,No,2024-04-01
8075-GXIUB,No,2024-04-01
2885-HIJDH,No,2024-04-01
5424-RLQLC,No,2024-04-01
6682-QJDGB,Yes,2024-04-01
6507-DTJZV,No,2024-04-01
8780-IXSTS,Yes,2024-04-01
7673-BQGKU,No,2024-04-01
6723-WSNTY,No,2024-04-01
9530-EHPOH,Yes,2024-04-01
2725-IWWBA,No,2024-04-01
0345-HKJVM,Yes,2024-04-01
1061-PNTHC,No,2024-04-01
0394-YONDK,No,2024-04-01
6574-MCOEH,No,2024-04-01
7399-QHBJS,No,2024-04-01
3049-SOLAY,Yes,2024-04-01
0997-YTLNY,No,2024-04-01
3317-HRTNN,Yes,2024-04-01
9479-HYNYL,No,2024-04-01
3235-ETOOB,Yes,2024-04-01
3642-GKTCT,No,2024-04-01
0774-RMNUW,No,2024-04-01
1334-PDUKM,No,2024-04-01
0756-MPZRL,No,2024-04-01
2242-MFOTG,No,2024-04-01
2927-CVULT,No,2024-04-01
2144-BFDSO,No,2024-04-01
8745-PVESG,No,2024-04-01
7647-GYYKX,No,2024-04-01
5647-FXOTP,No,2024-04-01
5569-OUICF,Yes,2024-04-01
2082-OJVTK,Yes,2024-04-01
9700-ISPUP,No,2024-04-01
9839-ETQOE,No,2024-04-01
6078-VESFR,No,2024-04-01
9027-TMATR,No,2024-04-01
5940-NFXKV,Yes,2024-04-01
9110-HSGTV,No,2024-04-01
0704-VCUMB,No,2024-04-01
6171-ZTVYB,No,2024-04-01
8053-WWDRO,Yes,2024-04-01
1935-IMVBB,No,2024-04-01
2535-PBCGC,No,2024-04-01
1470-PSXNM,No,2024-04-01
1213-NGCUN,Yes,2024-04-01
2498-XLDZR,No,2024-04-01
9866-OCCKE,No,2024-04-01
5338-YHWYT,No,2024-04-01
7718-UPSKJ,No,2024-04-01
8731-WBBMB,No,2024-04-01
1448-CYWKC,No,2024-04-01
7901-IIDQV,No,2024-04-01
2690-DVRVK,No,2024-04-01
5688-KZTSN,Yes,2024-04-01
1270-XKUCC,No,2024-04-01
0334-ZFJSR,No,2024-04-01
2894-QOJRX,Yes,2024-04-01
5747-PMBSQ,Yes,2024-04-01
5583-EJXRD,No,2024-04-01
4565-EVZMJ,No,2024-04-01
3143-JQEGI,Yes,2024-04-01
6386-SZZKH,Yes,2024-04-01
3327-YBAKM,No,2024-04-01
6705-LNMDD,No,2024-04-01
2580-ASVVY,No,2024-04-01
3370-GQEAL,No,2024-04-01
5032-USPKF,No,2024-04-01
3521-SYVOR,Yes,2024-04-01
4254-QPEDE,No,2024-04-01
6283-GITPX,No,2024-04-01
9526-JAWYF,Yes,2024-04-01
0771-CHWSK,No,2024-04-01
9788-HNGUT,No,2024-04-01
9495-REDIY,No,2024-04-01
5375-XLDOF,No,2024-04-01
1172-VIYBP,No,2024-04-01
5649-VUKMC,Yes,2024-04-01
6559-PDZLR,No,2024-04-01
8992-OBVDG,No,2024-04-01
4724-WXVWF,No,2024-04-01
5701-GUXDC,No,2024-04-01
1460-UZPRJ,No,2024-04-01
6082-GLJIX,No,2024-04-01
5143-EGQFK,Yes,2024-04-01
4919-IKATY,Yes,2024-04-01
2495-TTHBQ,No,2024-04-01
0485-ZBSLN,No,2024-04-01
3810-PJUHR,No,2024-04-01
9050-QLROH,Yes,2024-04-01
0847-HGRML,No,2024-04-01
8232-CTLKO,No,2024-04-01
9227-YBAXE,No,2024-04-01
6168-WFVVF,Yes,2024-04-01
9860-LISIZ,No,2024-04-01
0112-QAWRZ,No,2024-04-01
0877-SDMBN,Yes,2024-04-01
2786-GCDPI,No,2024-04-01
4043-MKDTV,No,2024-04-01
8065-YKXKD,Yes,2024-04-01
9229-RQABD,No,2024-04-01
8313-KTIHG,No,2024-04-01
5320-BRKGK,No,2024-04-01
6284-KMNUF,No,2024-04-01
9689-PTNPG,Yes,2024-04-01
9465-RWMXL,Yes,2024-04-01
6229-UOLQL,No,2024-04-01
2362-IBOOY,Yes,2024-04-01
3137-LUPIX,No,2024-04-01
0843-WTBXE,Yes,2024-04-01
6143-JQKEA,No,2024-04-01
8676-OOQEJ,No,2024-04-01
9701-CDXHR,No,2024-04-01
7450-NWRTR,Yes,2024-04-01
8124-NZVGJ,No,2024-04-01
2162-FRZAA,No,2024-04-01
5118-MUEYH,No,2024-04-01
9095-HFAFX,Yes,2024-04-01
5627-TVBPP,No,2024-04-01
2379-ENZGV,Yes,2024-04-01
3936-QQFLL,No,2024-04-01
2589-AYCRP,No,2024-04-01
4067-HLYQI,No,2024-04-01
5124-EOGYE,No,2024-04-01
5057-RKGLH,No,2024-04-01
0292-WEGCH,No,2024-04-01
8910-ICHIU,No,2024-04-01
4097-YODCF,No,2024-04-01
9715-WZCLW,No,2024-04-01
9786-YWNHU,No,2024-04-01
6407-GSJNL,No,2024-04-01
6005-OBZPH,Yes,2024-04-01
4049-ZPALD,No,2024-04-01
3733-UOCWF,No,2024-04-01
6833-JMZYP,No,2024-04-01
2722-VOJQL,Yes,2024-04-01
1310-QRITU,No,2024-04-01
8961-QDZZJ,No,2024-04-01
9715-SBVSU,No,2024-04-01
8490-BXHEO,No,2024-04-01
7173-TETGO,No,2024-04-01
7929-SKFGK,No,2024-04-01
2300-RQGOI,No,2024-04-01
3563-SVYLG,No,2024-04-01
5228-EXCET,Yes,2024-04-01
6435-VWCCY,No,2024-04-01
4998-IKFSE,No,2024-04-01
8630-QSGXK,No,2024-04-01
2455-USLMV,No,2024-04-01
7394-FKDNK,Yes,2024-04-01
9488-FVZCC,No,2024-04-01
6331-LWDTQ,Yes,2024-04-01
5995-WWKKG,No,2024-04-01
1597-FZREH,Yes,2024-04-01
7879-CGSFV,No,2024-04-01
9921-EZKBY,No,2024-04-01
7432-FFVAR,No,2024-04-01
7000-WCEVQ,Yes,2024-04-01
0727-IWKVK,Yes,2024-04-01
5959-BELXA,Yes,2024-04-01
4456-RHSNB,No,2024-04-01
3512-IZIKN,Yes,2024-04-01
2481-SBOYW,No,2024-04-01
7109-MFBYV,No,2024-04-01
1833-TCXKK,No,2024-04-01
1832-PEUTS,No,2024-04-01
8660-BUETV,No,2024-04-01
0580-PIQHM,No,2024-04-01
5696-CEIQJ,No,2024-04-01
1696-HXOWK,No,2024-04-01
3026-ATZYV,No,2024-04-01
4012-YCFAI,No,2024-04-01
9970-QBCDA,No,2024-04-01
8718-PTMEZ,Yes,2024-04-01
9496-IVVRP,No,2024-04-01
2207-OBZNX,Yes,2024-04-01
2657-VPXTA,No,2024-04-01
6551-VLJMV,No,2024-04-01
1221-GHZEP,No,2024-04-01
9289-LBQVU,No,2024-04-01
3458-IDMFK,No,2024-04-01
6933-FHBZC,No,2024-04-01
0221-NAUXK,No,2024-04-01
9770-KXGQU,No,2024-04-01
6437-UKHMV,Yes,2024-04-01
6538-POCHL,No,2024-04-01
6726-NNFWD,No,2024-04-01
3002-WQZWT,No,2024-04-01
4277-UDIEF,No,2024-04-01
1208-NBVFH,No,2024-04-01
1114-CENIM,Yes,2024-04-01
6060-DRTNL,Yes,2024-04-01
2725-TTRIQ,No,2024-04-01
3374-TTZTK,No,2024-04-01
8990-ZXLSU,No,2024-04-01
6289-CPNLD,Yes,2024-04-01
5536-SLHPM,Yes,2024-04-01
4419-UJMUS,No,2024-04-01
7609-YBPXG,No,2024-04-01
5519-TEEUH,No,2024-04-01
7856-GANIL,No,2024-04-01
0804-XBFBV,No,2024-04-01
2676-OXPPQ,No,2024-04-01
3703-TTEPD,No,2024-04-01
2799-TSLAG,No,2024-04-01
0196-VULGZ,Yes,2024-04-01
8837-VVWLQ,Yes,2024-04-01
2696-NARTR,Yes,2024-04-01
2208-NKVVH,No,2024-04-01
7614-QVWQL,Yes,2024-04-01
4631-OACRM,Yes,2024-04-01
7139-JZFVG,No,2024-04-01
4987-GQWPO,No,2024-04-01
3755-JBMNH,Yes,2024-04-01
1757-TCATG,No,2024-04-01
6345-ULYRW,Yes,2024-04-01
4776-XSKYQ,No,2024-04-01
5753-QQWPW,No,2024-04-01
6010-DDPPW,No,2024-04-01
1809-DMJHQ,Yes,2024-04-01
6693-FRIRW,No,2024-04-01
6586-MYGKD,No,2024-04-01
3173-NVMPX,No,2024-04-01
0248-PGHBZ,No,2024-04-01
2892-GESUL,No,2024-04-01
6923-EFPNL,Yes,2024-04-01
7472-EQOAV,No,2024-04-01
